timestamp,label,z_val_m,real_w_cm,real_h_cm,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
17:53:20.833,person,0.3187,11.89,16.92,-0.2103,-0.0523,-0.0914,-0.0523,-0.2103,0.1169,-0.0914,0.1169
17:53:21.167,cell phone,0.351,8.84,17.69,-0.216,-0.0667,-0.1276,-0.0667,-0.216,0.1101,-0.1276,0.1101
17:53:21.167,person,0.865,59.26,50.77,-0.2339,-0.1896,0.3588,-0.1896,-0.2339,0.3181,0.3588,0.3181
17:53:21.506,cell phone,0.3782,9.06,18.16,-0.2179,-0.0664,-0.1273,-0.0664,-0.2179,0.1152,-0.1273,0.1152
17:53:21.506,person,0.8495,55.38,49.94,-0.2024,-0.1862,0.3514,-0.1862,-0.2024,0.3133,0.3514,0.3133
17:53:21.507,refrigerator,0.9331,95.84,69.66,-0.3403,-0.3477,0.6181,-0.3477,-0.3403,0.3489,0.6181,0.3489
17:53:21.827,cell phone,0.3763,8.89,17.95,-0.2164,-0.0649,-0.1275,-0.0649,-0.2164,0.1146,-0.1275,0.1146
17:53:21.827,person,0.8533,58.55,49.81,-0.2342,-0.1843,0.3512,-0.1843,-0.2342,0.3138,0.3512,0.3138
17:53:22.174,cell phone,0.3755,8.56,17.71,-0.2116,-0.064,-0.126,-0.064,-0.2116,0.1132,-0.126,0.1132
17:53:22.174,person,0.8713,58.06,51.31,-0.222,-0.1918,0.3586,-0.1918,-0.222,0.3213,0.3586,0.3213
17:53:22.175,refrigerator,0.9494,98.98,70.87,-0.359,-0.3537,0.6309,-0.3537,-0.359,0.355,0.6309,0.355
17:53:22.493,cell phone,0.3716,8.74,17.64,-0.2129,-0.0652,-0.1255,-0.0652,-0.2129,0.1112,-0.1255,0.1112
17:53:22.493,person,0.8745,59.73,51.05,-0.2364,-0.1889,0.3609,-0.1889,-0.2364,0.3216,0.3609,0.3216
17:53:22.493,refrigerator,0.9355,94.34,69.64,-0.3198,-0.3466,0.6236,-0.3466,-0.3198,0.3498,0.6236,0.3498
17:53:22.843,cell phone,0.4122,10.0,19.74,-0.24,-0.0737,-0.1401,-0.0737,-0.24,0.1238,-0.1401,0.1238
17:53:22.843,person,0.888,59.82,52.29,-0.2327,-0.1955,0.3655,-0.1955,-0.2327,0.3274,0.3655,0.3274
17:53:23.158,cell phone,0.427,10.49,20.45,-0.2495,-0.0767,-0.1446,-0.0767,-0.2495,0.1278,-0.1446,0.1278
17:53:23.159,person,0.8829,59.75,52.0,-0.2341,-0.1944,0.3634,-0.1944,-0.2341,0.3256,0.3634,0.3256
17:53:23.159,refrigerator,0.9404,94.84,70.11,-0.3215,-0.3494,0.6269,-0.3494,-0.3215,0.3517,0.6269,0.3517
17:53:23.500,cell phone,0.4017,9.91,19.2,-0.2348,-0.0714,-0.1357,-0.0714,-0.2348,0.1206,-0.1357,0.1206
17:53:23.500,person,0.8788,59.93,51.67,-0.2385,-0.1935,0.3608,-0.1935,-0.2385,0.3232,0.3608,0.3232
17:53:23.830,cell phone,0.4165,10.14,19.91,-0.2421,-0.0736,-0.1407,-0.0736,-0.2421,0.1255,-0.1407,0.1255
17:53:23.831,person,0.8786,59.74,51.74,-0.2357,-0.1934,0.3617,-0.1934,-0.2357,0.324,0.3617,0.324
17:53:23.831,refrigerator,0.9384,94.72,69.95,-0.3218,-0.3487,0.6255,-0.3487,-0.3218,0.3509,0.6255,0.3509
17:53:24.166,cell phone,0.4305,10.49,20.62,-0.2503,-0.076,-0.1454,-0.076,-0.2503,0.1302,-0.1454,0.1302
17:53:24.166,person,0.8765,59.5,51.62,-0.2342,-0.193,0.3608,-0.193,-0.2342,0.3232,0.3608,0.3232
17:53:24.166,refrigerator,0.929,93.78,69.25,-0.3185,-0.3452,0.6192,-0.3452,-0.3185,0.3474,0.6192,0.3474
17:53:24.498,cell phone,0.4031,9.9,19.31,-0.2355,-0.0716,-0.1365,-0.0716,-0.2355,0.1215,-0.1365,0.1215
17:53:24.499,person,0.8773,59.37,51.67,-0.2326,-0.1932,0.3611,-0.1932,-0.2326,0.3235,0.3611,0.3235
17:53:24.831,cell phone,0.4106,10.17,19.67,-0.2408,-0.073,-0.1391,-0.073,-0.2408,0.1238,-0.1391,0.1238
17:53:24.831,person,0.8708,58.93,51.28,-0.2309,-0.1917,0.3584,-0.1917,-0.2309,0.3211,0.3584,0.3211
17:53:24.832,refrigerator,0.9366,93.67,69.92,-0.3202,-0.349,0.6166,-0.349,-0.3202,0.3502,0.6166,0.3502
17:53:25.165,cell phone,0.4234,10.53,20.32,-0.2487,-0.0752,-0.1434,-0.0752,-0.2487,0.128,-0.1434,0.128
17:53:25.166,person,0.8789,59.39,51.76,-0.2321,-0.1935,0.3618,-0.1935,-0.2321,0.3241,0.3618,0.3241
17:53:25.499,cell phone,0.4255,10.63,20.47,-0.2504,-0.0756,-0.1441,-0.0756,-0.2504,0.1291,-0.1441,0.1291
17:53:25.499,person,0.8825,60.0,51.97,-0.2367,-0.1943,0.3632,-0.1943,-0.2367,0.3254,0.3632,0.3254
17:53:25.499,refrigerator,0.9447,95.66,70.52,-0.3269,-0.352,0.6297,-0.352,-0.3269,0.3533,0.6297,0.3533
17:53:25.833,cell phone,0.3804,9.54,18.18,-0.2235,-0.0672,-0.1281,-0.0672,-0.2235,0.1146,-0.1281,0.1146
17:53:25.833,person,0.8741,58.89,51.48,-0.2291,-0.1925,0.3598,-0.1925,-0.2291,0.3223,0.3598,0.3223
17:53:26.165,cell phone,0.379,9.82,18.35,-0.2231,-0.0669,-0.1249,-0.0669,-0.2231,0.1166,-0.1249,0.1166
17:53:26.165,person,0.8798,59.36,51.91,-0.2315,-0.1946,0.3622,-0.1946,-0.2315,0.3244,0.3622,0.3244
17:53:26.498,cell phone,0.375,9.72,18.08,-0.2215,-0.0659,-0.1243,-0.0659,-0.2215,0.115,-0.1243,0.115
17:53:26.499,person,0.8832,59.78,52.2,-0.2342,-0.1963,0.3636,-0.1963,-0.2342,0.3257,0.3636,0.3257
17:53:26.832,cell phone,0.3864,10.13,18.79,-0.2278,-0.0674,-0.1265,-0.0674,-0.2278,0.1204,-0.1265,0.1204
17:53:26.832,person,0.8766,59.51,51.9,-0.2352,-0.1957,0.3599,-0.1957,-0.2352,0.3233,0.3599,0.3233
17:53:27.165,cell phone,0.3893,9.08,18.4,-0.2267,-0.0651,-0.1359,-0.0651,-0.2267,0.1189,-0.1359,0.1189
17:53:27.165,person,0.8769,60.17,51.55,-0.2416,-0.1931,0.36,-0.1931,-0.2416,0.3225,0.36,0.3225
17:53:27.499,cell phone,0.3657,8.53,17.14,-0.2107,-0.0612,-0.1254,-0.0612,-0.2107,0.1102,-0.1254,0.1102
17:53:27.499,person,0.8778,60.59,51.51,-0.2455,-0.1923,0.3604,-0.1923,-0.2455,0.3228,0.3604,0.3228
17:53:27.834,person,0.8318,54.74,48.73,-0.2042,-0.1814,0.3432,-0.1814,-0.2042,0.3059,0.3432,0.3059
17:53:27.834,cell phone,0.4046,9.77,18.84,-0.1979,-0.0769,-0.1002,-0.0769,-0.1979,0.1114,-0.1002,0.1114
17:53:27.834,cell phone,0.4114,8.87,9.51,-0.1952,-0.0786,-0.1065,-0.0786,-0.1952,0.0165,-0.1065,0.0165
17:53:28.165,person,0.558,51.36,32.87,-0.2827,-0.1234,0.2309,-0.1234,-0.2827,0.2052,0.2309,0.2052
17:53:28.166,cell phone,0.3581,9.02,16.67,-0.1087,-0.0774,-0.0185,-0.0774,-0.1087,0.0893,-0.0185,0.0893
17:53:28.166,refrigerator,0.883,85.65,64.36,-0.3037,-0.329,0.5529,-0.329,-0.3037,0.3146,0.5529,0.3146
17:53:28.495,cell phone,0.3603,8.48,17.19,-0.0578,-0.0696,0.0269,-0.0696,-0.0578,0.1022,0.0269,0.1022
17:53:28.496,person,0.6493,45.49,36.76,-0.1802,-0.1295,0.2747,-0.1295,-0.1802,0.2381,0.2747,0.2381
17:53:28.843,person,0.398,27.84,22.24,-0.1072,-0.0769,0.1712,-0.0769,-0.1072,0.1455,0.1712,0.1455
17:53:28.843,cell phone,0.3913,8.52,19.92,-0.0478,-0.0728,0.0374,-0.0728,-0.0478,0.1265,0.0374,0.1265
17:53:28.844,tv,1.6628,36.71,25.52,-0.3996,-0.554,-0.0325,-0.554,-0.3996,-0.2989,-0.0325,-0.2989
17:53:29.158,person,0.4194,29.77,24.48,-0.1125,-0.0902,0.1852,-0.0902,-0.1125,0.1547,0.1852,0.1547
17:53:29.158,cell phone,0.4085,8.81,22.06,-0.0423,-0.0785,0.0458,-0.0785,-0.0423,0.1422,0.0458,0.1422
17:53:29.505,person,0.4173,28.98,24.15,-0.1063,-0.088,0.1835,-0.088,-0.1063,0.1535,0.1835,0.1535
17:53:29.506,cell phone,0.4053,8.91,21.35,-0.0461,-0.0771,0.0429,-0.0771,-0.0461,0.1364,0.0429,0.1364
17:53:29.506,tv,1.6967,37.28,25.51,-0.4077,-0.5653,-0.0349,-0.5653,-0.4077,-0.3102,-0.0349,-0.3102
17:53:29.829,person,0.4212,29.77,24.59,-0.1121,-0.0906,0.1856,-0.0906,-0.1121,0.1553,0.1856,0.1553
17:53:29.830,cell phone,0.3984,8.51,18.67,-0.0478,-0.0795,0.0372,-0.0795,-0.0478,0.1073,0.0372,0.1073
17:53:30.165,cell phone,0.378,8.81,16.93,-0.0524,-0.0758,0.0357,-0.0758,-0.0524,0.0935,0.0357,0.0935
17:53:30.165,person,0.6062,42.47,35.51,-0.1576,-0.1316,0.2671,-0.1316,-0.1576,0.2236,0.2671,0.2236
17:53:30.499,cell phone,0.3782,8.31,16.9,-0.0529,-0.0778,0.0302,-0.0778,-0.0529,0.0912,0.0302,0.0912
17:53:30.499,person,0.715,50.47,41.96,-0.1918,-0.1567,0.3128,-0.1567,-0.1918,0.2629,0.3128,0.2629
17:53:30.832,cell phone,0.372,8.83,16.66,-0.0524,-0.0754,0.0359,-0.0754,-0.0524,0.0913,0.0359,0.0913
17:53:30.833,person,0.3786,26.65,21.59,-0.1012,-0.0767,0.1653,-0.0767,-0.1012,0.1392,0.1653,0.1392
17:53:31.167,cell phone,0.3753,8.52,17.16,-0.04,-0.0768,0.0452,-0.0768,-0.04,0.0948,0.0452,0.0948
17:53:31.168,person,0.3799,26.3,21.67,-0.0964,-0.077,0.1666,-0.077,-0.0964,0.1397,0.1666,0.1397
17:53:31.500,cell phone,0.3639,8.52,17.05,-0.0294,-0.0809,0.0559,-0.0809,-0.0294,0.0897,0.0559,0.0897
17:53:31.500,person,0.3575,24.53,20.46,-0.0855,-0.0732,0.1598,-0.0732,-0.0855,0.1315,0.1598,0.1315
17:53:31.833,cell phone,0.365,8.29,17.18,-0.0166,-0.0807,0.0663,-0.0807,-0.0166,0.0911,0.0663,0.0911
17:53:31.834,person,0.3553,21.69,18.31,-0.0563,-0.0524,0.1606,-0.0524,-0.0563,0.1307,0.1606,0.1307
17:53:31.834,person,0.9521,14.7,19.15,-0.2229,0.1606,-0.0758,0.1606,-0.2229,0.3521,-0.0758,0.3521
17:53:32.171,cell phone,0.3569,7.84,16.65,-0.0107,-0.0786,0.0678,-0.0786,-0.0107,0.088,0.0678,0.088
17:53:32.171,person,0.3515,22.04,20.41,-0.0608,-0.0748,0.1596,-0.0748,-0.0608,0.1292,0.1596,0.1292
17:53:32.506,cell phone,0.3671,8.07,17.17,-0.0114,-0.0824,0.0693,-0.0824,-0.0114,0.0893,0.0693,0.0893
17:53:32.506,person,0.3552,21.13,19.37,-0.05,-0.0635,0.1613,-0.0635,-0.05,0.1302,0.1613,0.1302
17:53:32.507,person,0.9699,14.78,19.51,-0.225,0.1646,-0.0772,0.1646,-0.225,0.3597,-0.0772,0.3597
17:53:32.829,cell phone,0.3597,8.5,16.75,-0.0231,-0.0807,0.0619,-0.0807,-0.0231,0.0868,0.0619,0.0868
17:53:32.829,person,0.3535,22.5,20.27,-0.0648,-0.0727,0.1602,-0.0727,-0.0648,0.13,0.1602,0.13
17:53:33.164,person,0.6774,48.02,39.89,-0.1733,-0.1491,0.3069,-0.1491,-0.1733,0.2498,0.3069,0.2498
17:53:33.501,person,0.8077,53.15,46.81,-0.1782,-0.1703,0.3534,-0.1703,-0.1782,0.2978,0.3534,0.2978
17:53:33.501,refrigerator,0.8249,84.47,60.81,-0.2948,-0.3074,0.5499,-0.3074,-0.2948,0.3008,0.5499,0.3008
17:53:33.501,tie,0.4929,2.04,7.87,0.0624,0.1056,0.0828,0.1056,0.0624,0.1843,0.0828,0.1843
17:53:33.835,person,0.8439,54.23,48.47,-0.2185,-0.1744,0.3237,-0.1744,-0.2185,0.3103,0.3237,0.3103
17:53:33.836,refrigerator,0.8792,89.39,64.18,-0.3142,-0.3276,0.5797,-0.3276,-0.3142,0.3142,0.5797,0.3142
17:53:34.167,person,0.8663,52.89,49.85,-0.2324,-0.18,0.2964,-0.18,-0.2324,0.3186,0.2964,0.3186
17:53:34.167,refrigerator,0.8873,87.82,66.15,-0.3217,-0.3297,0.5565,-0.3297,-0.3217,0.3318,0.5565,0.3318
17:53:34.499,person,0.8873,55.64,51.15,-0.2491,-0.1852,0.3073,-0.1852,-0.2491,0.3263,0.3073,0.3263
17:53:34.499,refrigerator,1.1732,119.29,87.46,-0.4108,-0.4359,0.7821,-0.4359,-0.4108,0.4387,0.7821,0.4387
17:53:34.834,person,0.8694,56.13,51.38,-0.2585,-0.1941,0.3029,-0.1941,-0.2585,0.3197,0.3029,0.3197
17:53:34.835,refrigerator,0.9434,96.12,70.33,-0.3323,-0.3505,0.6289,-0.3505,-0.3323,0.3528,0.6289,0.3528
17:53:35.166,person,0.8667,57.94,51.85,-0.2595,-0.1998,0.3199,-0.1998,-0.2595,0.3187,0.3199,0.3187
17:53:35.166,refrigerator,0.9618,97.79,71.6,-0.3368,-0.3564,0.6411,-0.3564,-0.3368,0.3597,0.6411,0.3597
17:53:35.500,person,0.79,54.36,47.02,-0.2283,-0.1788,0.3153,-0.1788,-0.2283,0.2913,0.3153,0.2913
17:53:35.501,refrigerator,0.8589,87.24,63.94,-0.2999,-0.3182,0.5725,-0.3182,-0.2999,0.3212,0.5725,0.3212
17:53:35.836,person,0.8103,56.52,48.23,-0.2417,-0.1843,0.3235,-0.1843,-0.2417,0.298,0.3235,0.298
17:53:35.837,refrigerator,0.8181,84.03,59.97,-0.2949,-0.3048,0.5453,-0.3048,-0.2949,0.2949,0.5453,0.2949
17:53:36.166,person,0.8292,58.35,49.27,-0.2508,-0.1877,0.3327,-0.1877,-0.2508,0.3049,0.3327,0.3049
17:53:36.166,refrigerator,0.8558,87.8,62.38,-0.3076,-0.3188,0.5704,-0.3188,-0.3076,0.3049,0.5704,0.3049
17:53:36.500,person,0.8363,58.94,49.51,-0.2521,-0.1876,0.3373,-0.1876,-0.2521,0.3075,0.3373,0.3075
17:53:36.500,refrigerator,0.8923,90.82,66.43,-0.3134,-0.3306,0.5948,-0.3306,-0.3134,0.3337,0.5948,0.3337
17:53:36.834,person,0.8363,59.12,49.6,-0.2521,-0.1885,0.3391,-0.1885,-0.2521,0.3075,0.3391,0.3075
17:53:36.835,refrigerator,0.8834,90.0,65.58,-0.3111,-0.3282,0.5888,-0.3282,-0.3111,0.3276,0.5888,0.3276
17:53:37.168,person,0.8222,58.03,48.68,-0.2478,-0.1844,0.3324,-0.1844,-0.2478,0.3023,0.3324,0.3023
17:53:37.169,refrigerator,0.8776,89.41,64.97,-0.3091,-0.3252,0.585,-0.3252,-0.3091,0.3245,0.585,0.3245
17:53:37.509,person,0.8291,58.43,49.08,-0.2499,-0.186,0.3344,-0.186,-0.2499,0.3049,0.3344,0.3049
17:53:37.509,refrigerator,0.8794,89.41,65.01,-0.3079,-0.3258,0.5862,-0.3258,-0.3079,0.3243,0.5862,0.3243
17:53:37.838,person,0.83,58.58,49.23,-0.2511,-0.1871,0.3348,-0.1871,-0.2511,0.3052,0.3348,0.3052
17:53:37.839,refrigerator,0.8858,89.97,65.76,-0.3092,-0.3282,0.5905,-0.3282,-0.3092,0.3294,0.5905,0.3294
17:53:38.165,person,0.8445,59.43,50.0,-0.2537,-0.1894,0.3406,-0.1894,-0.2537,0.3105,0.3406,0.3105
17:53:38.165,refrigerator,0.8597,88.03,62.66,-0.3073,-0.3203,0.573,-0.3203,-0.3073,0.3063,0.573,0.3063
17:53:38.501,person,0.8301,58.24,49.49,-0.2502,-0.1896,0.3322,-0.1896,-0.2502,0.3052,0.3322,0.3052
17:53:38.501,refrigerator,0.8717,88.63,64.63,-0.3052,-0.323,0.5811,-0.323,-0.3052,0.3233,0.5811,0.3233
