label,distance_label,object_state,mask_area,target_z,floor_margin,mask_norm,timestamp
book,2.5,held_in_hand,9474,3.2461,0.5805,1.694555,1783399462.139
book,2.5,held_in_hand,1192,3.2659,0.5607,0.215814,1783399462.144
book,2.5,held_in_hand,9488,3.2403,0.5809,1.691057,1783399463.103
book,2.5,held_in_hand,1235,3.2602,0.561,0.222822,1783399463.107
book,2.5,held_in_hand,9506,3.2408,0.5804,1.694743,1783399463.734
book,2.5,held_in_hand,1103,3.2549,0.5663,0.198363,1783399463.739
book,2.5,held_in_hand,9490,3.2413,0.5799,1.692449,1783399464.382
book,2.5,held_in_hand,1096,3.2532,0.5679,0.196904,1783399464.389
book,2.5,held_in_hand,9480,3.2409,0.5803,1.690218,1783399465.078
book,2.5,held_in_hand,1077,3.2526,0.5685,0.193419,1783399465.083
book,2.5,held_in_hand,9503,3.2421,0.5791,1.695553,1783399465.741
book,2.5,held_in_hand,1095,3.2524,0.5688,0.196622,1783399465.746
book,2.5,held_in_hand,9501,3.2425,0.5786,1.695707,1783399466.351
book,2.5,held_in_hand,1102,3.2542,0.567,0.198098,1783399466.356
book,2.5,held_in_hand,9501,3.2425,0.5786,1.695707,1783399466.428
book,2.5,held_in_hand,1102,3.2542,0.567,0.198098,1783399466.435
book,2.5,held_in_hand,9480,3.242,0.5792,1.691376,1783399467.061
book,2.5,held_in_hand,1063,3.2515,0.5697,0.190768,1783399467.066
book,2.5,held_in_hand,9500,3.2427,0.5785,1.695677,1783399467.687
book,2.5,held_in_hand,9491,3.242,0.5792,1.693314,1783399468.339
book,2.5,held_in_hand,9481,3.2697,0.5687,1.720611,1783399469.305
book,2.5,held_in_hand,1133,3.2841,0.5542,0.207434,1783399469.31
book,2.5,held_in_hand,9501,3.2692,0.5692,1.723654,1783399469.963
book,2.5,held_in_hand,1223,3.2854,0.553,0.224082,1783399469.968
book,2.5,held_in_hand,9520,3.2699,0.5684,1.727938,1783399470.609
book,2.5,held_in_hand,1113,3.2858,0.5526,0.20398,1783399470.614
book,2.5,held_in_hand,9511,3.2706,0.5678,1.726965,1783399471.256
book,2.5,held_in_hand,1008,3.2791,0.5592,0.183987,1783399471.261
book,2.5,held_in_hand,3379,3.31,0.5283,0.628435,1783399471.265
book,2.5,held_in_hand,9515,3.2708,0.5675,1.727971,1783399471.924
book,2.5,held_in_hand,1142,3.286,0.5523,0.209327,1783399471.929
book,2.5,held_in_hand,9510,3.2705,0.5679,1.726688,1783399472.583
book,2.5,held_in_hand,1082,3.284,0.5544,0.198079,1783399472.588
book,2.5,held_in_hand,9514,3.2704,0.5679,1.727376,1783399473.227
book,2.5,held_in_hand,1252,3.2883,0.5501,0.2298,1783399473.233
book,2.5,held_in_hand,9503,3.271,0.5674,1.725945,1783399473.903
book,2.5,held_in_hand,1124,3.2855,0.5528,0.205963,1783399473.907
book,2.5,held_in_hand,3071,3.3059,0.5324,0.569748,1783399473.912
book,2.5,held_in_hand,9501,3.2704,0.568,1.724956,1783399474.549
book,2.5,held_in_hand,999,3.2796,0.5588,0.182397,1783399474.554
book,2.5,held_in_hand,3882,3.3164,0.522,0.724765,1783399474.558
book,2.5,held_in_hand,9534,3.2705,0.5679,1.731061,1783399475.189
book,2.5,held_in_hand,1126,3.2831,0.5552,0.206029,1783399475.193
book,2.5,held_in_hand,9495,3.2475,0.566,1.699829,1783399476.127
book,2.5,held_in_hand,953,3.2546,0.5589,0.171352,1783399476.132
book,2.5,held_in_hand,2932,3.2804,0.5331,0.535574,1783399476.137
book,2.5,held_in_hand,9536,3.2479,0.5656,1.707538,1783399476.782
book,2.5,held_in_hand,1228,3.2629,0.5506,0.221933,1783399476.787
book,2.5,held_in_hand,3858,3.2947,0.5188,0.710894,1783399476.792
book,2.5,held_in_hand,9506,3.2478,0.5657,1.702099,1783399477.412
book,2.5,held_in_hand,921,3.2544,0.559,0.165585,1783399477.417
book,2.5,held_in_hand,9507,3.2483,0.5652,1.702792,1783399478.06
book,2.5,held_in_hand,959,3.2553,0.5582,0.172508,1783399478.065
book,2.5,held_in_hand,9504,3.2474,0.566,1.701379,1783399478.697
book,2.5,held_in_hand,1001,3.2582,0.5553,0.180384,1783399478.702
book,2.5,held_in_hand,9507,3.2476,0.5658,1.702123,1783399479.316
book,2.5,held_in_hand,977,3.2543,0.5592,0.175637,1783399479.321
book,2.5,held_in_hand,9528,3.2483,0.5652,1.706533,1783399479.953
book,2.5,held_in_hand,1014,3.261,0.5525,0.183043,1783399479.958
book,2.5,held_in_hand,9541,3.248,0.5655,1.708591,1783399480.592
book,2.5,held_in_hand,940,3.2544,0.559,0.169002,1783399480.597
book,2.5,held_in_hand,2695,3.2772,0.5363,0.491321,1783399480.601
book,2.5,held_in_hand,9533,3.2468,0.5667,1.705908,1783399481.225
book,2.5,held_in_hand,1281,3.2686,0.5449,0.232315,1783399481.23
book,2.5,held_in_hand,3764,3.2946,0.5189,0.693514,1783399481.234
book,2.5,held_in_hand,9539,3.2474,0.5661,1.707625,1783399481.875
book,2.5,held_in_hand,1406,3.2801,0.5333,0.256792,1783399481.88
book,2.5,held_in_hand,3830,3.2933,0.5201,0.705155,1783399481.884
book,2.5,held_in_hand,9522,3.236,0.5911,1.692568,1783399482.85
book,2.5,held_in_hand,1359,3.2629,0.5642,0.245599,1783399482.855
book,2.5,held_in_hand,3808,3.2802,0.5468,0.695525,1783399482.86
book,2.5,held_in_hand,9494,3.2361,0.5909,1.687769,1783399483.489
book,2.5,held_in_hand,1357,3.2663,0.5607,0.245758,1783399483.494
book,2.5,held_in_hand,9494,3.2361,0.5909,1.687769,1783399483.552
book,2.5,held_in_hand,1357,3.2663,0.5607,0.245758,1783399483.558
book,2.5,held_in_hand,9494,3.2361,0.5909,1.687769,1783399483.624
book,2.5,held_in_hand,1357,3.2663,0.5607,0.245758,1783399483.631
book,2.5,held_in_hand,9494,3.2361,0.5909,1.687769,1783399483.687
book,2.5,held_in_hand,1357,3.2663,0.5607,0.245758,1783399483.693
book,2.5,held_in_hand,9486,3.237,0.59,1.687256,1783399484.308
book,2.5,held_in_hand,1011,3.2538,0.5732,0.181699,1783399484.313
book,2.5,held_in_hand,9498,3.2382,0.5888,1.690608,1783399484.961
book,2.5,held_in_hand,1275,3.2716,0.5554,0.231653,1783399484.966
book,2.5,held_in_hand,3820,3.279,0.548,0.697219,1783399484.971
book,2.5,held_in_hand,9471,3.2373,0.5897,1.684931,1783399485.593
book,2.5,held_in_hand,1267,3.2677,0.5593,0.229656,1783399485.598
book,2.5,held_in_hand,3859,3.2817,0.5453,0.705491,1783399485.603
book,2.5,held_in_hand,9487,3.238,0.589,1.688519,1783399486.225
book,2.5,held_in_hand,1421,3.276,0.551,0.258879,1783399486.23
book,2.5,held_in_hand,9487,3.238,0.589,1.688519,1783399486.288
book,2.5,held_in_hand,1421,3.276,0.551,0.258879,1783399486.294
book,2.5,held_in_hand,9483,3.27,0.5666,1.721262,1783399487.227
book,2.5,held_in_hand,1374,3.2981,0.5385,0.253699,1783399487.232
book,2.5,held_in_hand,9498,3.2693,0.5672,1.7233,1783399487.883
book,2.5,held_in_hand,1341,3.303,0.5336,0.24834,1783399487.889
book,2.5,held_in_hand,3735,3.3057,0.5308,0.692841,1783399487.894
book,2.5,held_in_hand,9523,3.2691,0.5674,1.727614,1783399488.556
book,2.5,held_in_hand,1316,3.3074,0.5291,0.244372,1783399488.56
book,2.5,held_in_hand,3852,3.3088,0.5278,0.71586,1783399488.565
book,2.5,held_in_hand,9504,3.2691,0.5675,1.724148,1783399489.203
book,2.5,held_in_hand,1318,3.3038,0.5327,0.244207,1783399489.208
book,2.5,held_in_hand,3872,3.3102,0.5263,0.720217,1783399489.212
book,2.5,held_in_hand,9521,3.2683,0.5683,1.726367,1783399489.823
book,2.5,held_in_hand,1382,3.3037,0.5328,0.25605,1783399489.827
book,2.5,held_in_hand,3868,3.3105,0.5261,0.719589,1783399489.832
book,2.5,held_in_hand,9514,3.2688,0.5677,1.725684,1783399490.459
book,2.5,held_in_hand,1420,3.3076,0.5289,0.263713,1783399490.464
book,2.5,held_in_hand,3887,3.3096,0.5269,0.722743,1783399490.468
book,2.5,held_in_hand,9509,3.2694,0.5672,1.725338,1783399491.089
book,2.5,held_in_hand,1452,3.3098,0.5268,0.270006,1783399491.094
book,2.5,held_in_hand,9524,3.2693,0.5673,1.727978,1783399491.747
book,2.5,held_in_hand,1392,3.3073,0.5293,0.258463,1783399491.752
book,2.5,held_in_hand,3860,3.3101,0.5265,0.717906,1783399491.756
book,2.5,held_in_hand,9458,3.2716,0.565,1.718386,1783399492.414
book,2.5,held_in_hand,2849,3.2995,0.5371,0.526487,1783399492.419
book,2.5,held_in_hand,9435,3.2714,0.5652,1.714014,1783399493.097
book,2.5,held_in_hand,2725,3.2978,0.5387,0.503082,1783399493.101
book,2.5,held_in_hand,9476,3.2676,0.5681,1.71753,1783399494.046
book,2.5,held_in_hand,9482,3.2674,0.5683,1.718385,1783399494.672
book,2.5,held_in_hand,1628,3.3082,0.5275,0.302451,1783399494.677
book,2.5,held_in_hand,3892,3.3138,0.5219,0.725517,1783399494.682
book,2.5,held_in_hand,9500,3.2677,0.5681,1.721936,1783399495.315
book,2.5,held_in_hand,2791,3.3027,0.5331,0.516772,1783399495.32
book,2.5,held_in_hand,9460,3.2677,0.5681,1.714666,1783399495.995
book,2.5,held_in_hand,3229,3.3067,0.5291,0.599335,1783399496.0
book,2.5,held_in_hand,9452,3.2673,0.5685,1.712811,1783399496.637
book,2.5,held_in_hand,3104,3.3047,0.531,0.57544,1783399496.641
book,2.5,held_in_hand,9454,3.2676,0.5681,1.713533,1783399497.281
book,2.5,held_in_hand,3376,3.3077,0.528,0.627003,1783399497.286
book,2.5,held_in_hand,9454,3.2676,0.5681,1.713533,1783399497.365
book,2.5,held_in_hand,3376,3.3077,0.528,0.627003,1783399497.373
book,2.5,held_in_hand,9454,3.2676,0.5681,1.713533,1783399497.426
book,2.5,held_in_hand,3376,3.3077,0.528,0.627003,1783399497.432
book,2.5,held_in_hand,9454,3.2676,0.5681,1.713533,1783399497.498
book,2.5,held_in_hand,3376,3.3077,0.528,0.627003,1783399497.503
book,2.5,held_in_hand,9454,3.2676,0.5681,1.713533,1783399497.563
book,2.5,held_in_hand,3376,3.3077,0.528,0.627003,1783399497.568
book,2.5,held_in_hand,9457,3.2778,0.5643,1.724802,1783399498.495
book,2.5,held_in_hand,3169,3.3155,0.5266,0.591335,1783399498.5
book,2.5,held_in_hand,9437,3.2771,0.565,1.72037,1783399499.107
book,2.5,held_in_hand,2987,3.3134,0.5287,0.556672,1783399499.112
book,2.5,held_in_hand,9455,3.2767,0.5654,1.723279,1783399499.726
book,2.5,held_in_hand,3224,3.3161,0.526,0.601815,1783399499.731
book,2.5,held_in_hand,9471,3.277,0.5651,1.726477,1783399500.352
book,2.5,held_in_hand,3145,3.3156,0.5265,0.586905,1783399500.357
book,2.5,held_in_hand,9449,3.2764,0.5657,1.721863,1783399501.0
book,2.5,held_in_hand,3011,3.3136,0.5285,0.561215,1783399501.005
book,2.5,held_in_hand,9421,3.2781,0.564,1.71848,1783399501.631
book,2.5,held_in_hand,2696,3.3116,0.5305,0.501877,1783399501.636
book,2.5,held_in_hand,9421,3.2781,0.564,1.71848,1783399501.696
book,2.5,held_in_hand,2696,3.3116,0.5305,0.501877,1783399501.702
book,2.5,held_in_hand,9411,3.2783,0.5638,1.716933,1783399502.337
book,2.5,held_in_hand,2436,3.3046,0.5375,0.451579,1783399502.344
book,2.5,held_in_hand,9435,3.2782,0.5639,1.721217,1783399502.974
book,2.5,held_in_hand,2229,3.3035,0.5386,0.412927,1783399502.979
book,2.5,held_in_hand,9410,3.2778,0.5643,1.716226,1783399503.634
book,2.5,held_in_hand,2411,3.3028,0.5393,0.446461,1783399503.639
book,2.5,held_in_hand,9426,3.2969,0.539,1.739207,1783399504.594
book,2.5,held_in_hand,2187,3.315,0.521,0.407967,1783399504.599
book,2.5,held_in_hand,9434,3.2948,0.5411,1.738505,1783399505.241
book,2.5,held_in_hand,3052,3.3309,0.5051,0.574798,1783399505.247
book,2.5,held_in_hand,9403,3.2942,0.5418,1.732067,1783399505.861
book,2.5,held_in_hand,3138,3.3304,0.5055,0.590828,1783399505.866
book,2.5,held_in_hand,9447,3.2931,0.5429,1.739029,1783399506.518
book,2.5,held_in_hand,3582,3.3347,0.5012,0.67618,1783399506.523
book,2.5,held_in_hand,9460,3.2926,0.5433,1.740955,1783399507.197
book,2.5,held_in_hand,3479,3.3332,0.5028,0.656111,1783399507.201
book,2.5,held_in_hand,9441,3.2927,0.5433,1.737525,1783399507.853
book,2.5,held_in_hand,3620,3.3344,0.5015,0.68322,1783399507.858
book,1.0,elevated,667,4.186,-0.5481,0.198395,1783399561.989
book,1.0,elevated,55294,1.3381,1.3806,1.680493,1783399615.411
book,1.0,elevated,10853,2.0089,0.2126,0.743498,1783399901.892
book,1.0,elevated,11266,1.9523,0.2692,0.728927,1783399902.556
book,1.0,elevated,1981,0.8462,1.3591,0.024082,1783399912.654
book,1.0,elevated,55164,1.279,2.2255,1.531715,1783399917.122
book,1.0,elevated,22100,1.3213,2.1831,0.654972,1783399917.127
book,1.0,elevated,55251,1.2801,2.2244,1.5369,1783399917.756
book,1.0,elevated,55245,1.2798,2.2247,1.535898,1783399918.325
book,1.0,elevated,55251,1.2799,2.2245,1.53651,1783399918.932
book,1.0,elevated,55256,1.2799,2.2245,1.536647,1783399919.538
book,1.0,elevated,55213,1.2799,2.2246,1.535346,1783399920.128
book,1.0,elevated,55179,1.2797,2.2248,1.533815,1783399920.729
book,1.0,elevated,55188,1.0621,2.1996,1.05687,1783399921.657
book,1.0,elevated,55273,1.0622,2.1996,1.058659,1783399922.229
book,1.0,elevated,55254,1.0622,2.1996,1.058194,1783399922.826
book,1.0,elevated,55226,1.0622,2.1996,1.057631,1783399923.385
book,1.0,elevated,55273,1.0621,2.1996,1.058491,1783399923.969
book,1.0,elevated,55302,1.0621,2.1997,1.058995,1783399924.555
book,1.0,elevated,55302,1.0621,2.1997,1.058995,1783399924.594
book,1.0,elevated,53479,1.0631,2.1987,1.026,1783399925.188
book,1.0,elevated,55239,1.0621,2.1997,1.057694,1783399925.759
book,1.0,elevated,55239,1.0621,2.1997,1.057694,1783399925.798
book,1.0,elevated,53588,1.0566,2.1984,1.015464,1783399926.712
book,1.0,elevated,53588,1.0566,2.1984,1.015464,1783399926.771
book,1.0,elevated,53588,1.0566,2.1984,1.015464,1783399926.848
book,1.0,elevated,53588,1.0566,2.1984,1.015464,1783399926.906
book,1.0,elevated,53588,1.0566,2.1984,1.015464,1783399926.976
book,1.0,elevated,53288,1.0567,2.1983,1.010036,1783399927.567
book,1.0,elevated,53683,1.0565,2.1985,1.017102,1783399928.165
book,1.0,elevated,55228,1.0556,2.1994,1.044561,1783399928.767
book,1.0,elevated,54108,1.0562,2.1987,1.024658,1783399929.367
book,1.0,elevated,51625,1.058,2.197,0.980932,1783399929.965
book,1.0,elevated,55220,1.0494,2.1967,1.032263,1783399930.883
book,1.0,elevated,55220,1.0494,2.1967,1.032221,1783399931.459
book,1.0,elevated,55220,1.0494,2.1967,1.032221,1783399931.498
book,1.0,elevated,55220,1.0494,2.1967,1.032221,1783399931.591
book,1.0,elevated,55220,1.0494,2.1967,1.032221,1783399931.635
book,1.0,elevated,54169,1.0499,2.1961,1.013652,1783399932.233
book,1.0,elevated,55251,1.0494,2.1967,1.032803,1783399932.835
book,1.0,elevated,55278,1.0494,2.1967,1.033269,1783399933.428
book,1.0,elevated,55278,1.0494,2.1967,1.033269,1783399933.465
book,1.0,elevated,55278,1.0494,2.1967,1.033269,1783399933.541
book,1.0,elevated,53673,1.0525,2.2016,1.009331,1783399934.444
book,1.0,elevated,55237,1.0517,2.2024,1.0371,1783399935.032
book,1.0,elevated,55221,1.0517,2.2024,1.036893,1783399935.666
book,1.0,elevated,55221,1.0517,2.2024,1.036893,1783399935.758
book,1.0,elevated,55248,1.0517,2.2024,1.037409,1783399936.339
book,1.0,elevated,55263,1.0517,2.2024,1.037681,1783399936.944
book,1.0,elevated,55263,1.0517,2.2024,1.037681,1783399937.009
book,1.0,elevated,55263,1.0517,2.2024,1.037681,1783399937.078
book,1.0,elevated,55263,1.0517,2.2024,1.037681,1783399937.142
book,1.0,elevated,55263,1.0517,2.2024,1.037681,1783399937.211
book,1.0,elevated,55187,1.0489,2.2202,1.030718,1783399938.12
book,1.0,elevated,55238,1.0489,2.2202,1.031635,1783399938.699
book,1.0,elevated,55238,1.0489,2.2202,1.031635,1783399938.769
book,1.0,elevated,55238,1.0489,2.2202,1.031635,1783399938.851
book,1.0,elevated,55238,1.0489,2.2202,1.031635,1783399938.913
book,1.0,elevated,55237,1.0489,2.2202,1.031616,1783399939.495
book,1.0,elevated,55237,1.0489,2.2202,1.031616,1783399939.533
book,1.0,elevated,55237,1.0489,2.2202,1.031616,1783399939.617
book,1.0,elevated,55237,1.0489,2.2202,1.031616,1783399939.674
book,1.0,elevated,55237,1.0489,2.2202,1.031616,1783399939.745
book,1.0,elevated,55267,1.0466,2.216,1.027696,1783399940.646
book,1.0,elevated,55267,1.0466,2.216,1.027696,1783399940.707
book,1.0,elevated,55253,1.0466,2.216,1.027392,1783399941.338
book,1.0,elevated,55244,1.0466,2.216,1.027225,1783399941.944
book,1.0,elevated,54463,1.047,2.2156,1.013444,1783399942.537
book,1.0,elevated,54602,1.0468,2.2158,1.015682,1783399943.143
book,1.0,elevated,55255,1.0466,2.216,1.027418,1783399943.732
book,1.0,elevated,53065,1.0478,2.2148,0.989012,1783399944.954
book,1.0,elevated,52638,1.0482,2.2145,0.981681,1783399945.526
book,1.0,elevated,48974,1.0623,2.2125,0.938187,1783399946.422
book,1.0,elevated,48240,1.0628,2.2121,0.924978,1783399946.998
book,1.0,elevated,54075,1.0586,2.2163,1.028638,1783399947.561
book,1.0,elevated,48176,1.0629,2.212,0.923867,1783399948.731
book,1.0,elevated,52588,1.0595,2.2154,1.002015,1783399949.943
book,1.0,elevated,47902,1.063,2.2119,0.918842,1783399950.549
book,1.0,elevated,55281,1.058,2.2168,1.050499,1783399951.126
book,1.0,elevated,55279,1.058,2.2169,1.050406,1783399951.707
book,1.0,elevated,55268,1.0619,2.2202,1.057935,1783399952.614
book,1.0,elevated,55250,1.0619,2.2203,1.057567,1783399953.197
book,1.0,elevated,55294,1.0619,2.2203,1.058421,1783399953.8
book,1.0,elevated,55280,1.0619,2.2202,1.058189,1783399954.404
book,1.0,elevated,55275,1.0619,2.2202,1.058084,1783399955.016
book,1.0,elevated,55265,1.0619,2.2202,1.057895,1783399955.596
book,1.0,elevated,55272,1.0619,2.2202,1.058017,1783399956.171
book,1.0,elevated,55238,1.0619,2.2203,1.057323,1783399956.758
book,1.0,elevated,55268,1.0619,2.2202,1.057938,1783399957.337
book,1.0,elevated,54141,1.0626,2.2196,1.037641,1783399957.927
book,1.0,elevated,55259,1.0359,2.239,1.006501,1783399958.813
book,1.0,elevated,53181,1.037,2.2379,0.970799,1783399959.414
book,1.0,elevated,55274,1.0359,2.239,1.006794,1783399960.014
book,1.0,elevated,55275,1.0358,2.239,1.006773,1783399960.612
book,1.0,elevated,55259,1.0359,2.239,1.006514,1783399961.207
book,1.0,elevated,55276,1.0359,2.239,1.006825,1783399961.806
book,1.0,elevated,55279,1.0359,2.239,1.006881,1783399962.416
book,1.0,elevated,55250,1.0358,2.239,1.006309,1783399963.0
book,1.0,elevated,55273,1.0359,2.239,1.006792,1783399963.623
book,1.0,elevated,55266,1.0359,2.239,1.006651,1783399964.207
book,1.0,elevated,55302,1.034,2.2202,1.00358,1783399965.116
book,1.0,elevated,55275,1.0339,2.2202,1.003075,1783399965.703
book,1.0,elevated,53427,1.0349,2.2192,0.971389,1783399966.32
book,1.0,elevated,53427,1.0349,2.2192,0.971389,1783399966.377
book,1.0,elevated,53427,1.0349,2.2192,0.971389,1783399966.45
book,1.0,elevated,53289,1.0349,2.2192,0.968918,1783399967.041
book,1.0,elevated,53726,1.0347,2.2195,0.976376,1783399967.636
book,1.0,elevated,55337,1.034,2.2202,1.004253,1783399968.258
book,1.0,elevated,55254,1.034,2.2202,1.002734,1783399968.841
book,1.0,elevated,55268,1.034,2.2202,1.002965,1783399969.438
book,1.0,elevated,53489,1.0364,2.2248,0.975236,1783399970.355
book,1.0,elevated,53492,1.0364,2.2249,0.975263,1783399970.955
book,1.0,elevated,53626,1.0363,2.2249,0.97758,1783399971.531
book,1.0,elevated,55324,1.0355,2.2257,1.006961,1783399972.122
book,1.0,elevated,51831,1.0375,2.2238,0.94697,1783399972.705
book,1.0,elevated,55266,1.0355,2.2257,1.005907,1783399973.304
book,1.0,elevated,55292,1.0355,2.2257,1.006424,1783399973.907
book,1.0,elevated,53220,1.0366,2.2247,0.97067,1783399974.537
book,1.0,elevated,52915,1.0368,2.2244,0.965513,1783399975.16
book,1.0,elevated,52915,1.0368,2.2244,0.965513,1783399975.208
book,1.0,elevated,52852,1.0421,2.2229,0.974247,1783399976.133
book,1.0,elevated,53487,1.0417,2.2233,0.985273,1783399976.697
book,1.0,elevated,53566,1.0417,2.2233,0.98674,1783399977.266
book,1.0,elevated,53566,1.0417,2.2233,0.98674,1783399977.305
book,1.0,elevated,53566,1.0417,2.2233,0.98674,1783399977.384
book,1.0,elevated,55292,1.0409,2.2241,1.016875,1783399977.976
book,1.0,elevated,53805,1.0416,2.2234,0.990918,1783399978.575
book,1.0,elevated,55327,1.0409,2.2241,1.017484,1783399979.174
book,1.0,elevated,55207,1.051,2.2443,1.03516,1783399981.798
book,1.0,elevated,55218,1.0511,2.2441,1.035628,1783399982.94
book,1.0,elevated,45306,1.0574,2.2379,0.859882,1783399983.55
book,1.0,elevated,55294,1.0323,2.2493,1.000273,1783399986.655
book,1.0,elevated,54677,1.0345,2.255,0.99325,1783399995.928
book,1.0,elevated,55095,1.0357,2.2243,1.003269,1783399997.385
book,1.0,elevated,55119,1.0358,2.2242,1.003889,1783399997.978
book,1.0,elevated,55120,1.0358,2.2242,1.003913,1783399998.585
book,1.0,elevated,55123,1.0358,2.2242,1.003994,1783399999.189
book,1.0,elevated,55126,1.0358,2.2242,1.004062,1783399999.779
book,1.0,elevated,55085,1.0357,2.2243,1.003086,1783400000.399
book,1.0,elevated,55130,1.0357,2.2243,1.003907,1783400000.976
book,1.0,elevated,55130,1.0357,2.2243,1.003907,1783400001.04
book,1.0,elevated,55130,1.0357,2.2243,1.003907,1783400001.117
book,1.0,elevated,55130,1.0357,2.2243,1.003907,1783400001.183
book,1.0,elevated,55084,1.0239,2.2292,0.980235,1783400002.095
book,1.0,elevated,55084,1.0239,2.2292,0.980235,1783400002.145
book,1.0,elevated,55008,1.024,2.2291,0.979028,1783400002.76
book,1.0,elevated,55116,1.0239,2.2292,0.980776,1783400003.363
book,1.0,elevated,55124,1.0239,2.2292,0.980931,1783400003.946
book,1.0,elevated,55100,1.0239,2.2292,0.980505,1783400004.538
book,1.0,elevated,55144,1.0238,2.2292,0.981235,1783400005.155
book,1.0,elevated,55122,1.0239,2.2292,0.980888,1783400005.761
book,1.0,elevated,55161,1.0239,2.2291,0.981646,1783400006.353
book,1.0,elevated,55203,1.0239,2.2291,0.982418,1783400006.954
book,2.0,elevated,3630,2.6533,1.0592,0.433807,1783400241.64
book,2.0,elevated,14153,2.6915,1.021,1.740381,1783400244.271
book,2.0,elevated,14133,2.691,1.0214,1.737353,1783400244.969
book,2.0,elevated,14237,2.6979,1.0145,1.759116,1783400245.619
book,2.0,elevated,14184,2.6958,1.0167,1.749804,1783400246.254
book,2.0,elevated,14207,2.2286,1.3814,1.197749,1783400249.765
book,2.0,elevated,14216,2.2291,1.3809,1.199046,1783400250.408
book,2.0,elevated,14270,2.2333,1.3766,1.208215,1783400251.737
book,2.0,elevated,14218,2.2317,1.3782,1.20205,1783400252.374
book,2.0,elevated,14234,2.2349,1.375,1.206835,1783400253.641
book,2.0,elevated,14497,1.862,1.6121,0.853198,1783400254.601
book,2.0,elevated,14006,1.8527,1.6214,0.816111,1783400255.28
book,2.0,elevated,14061,1.8534,1.6208,0.81987,1783400255.925
book,2.0,elevated,14026,1.8526,1.6215,0.817197,1783400256.598
book,2.0,elevated,14009,1.8523,1.6218,0.81594,1783400257.253
book,2.0,elevated,14024,1.8524,1.6217,0.816905,1783400257.88
book,2.0,elevated,14029,1.8524,1.6217,0.817201,1783400258.526
book,2.0,elevated,14000,1.8522,1.6219,0.815309,1783400259.192
book,2.0,elevated,14008,1.8523,1.6218,0.815892,1783400259.865
book,2.0,elevated,14046,1.8527,1.6214,0.818458,1783400260.548
book,2.0,elevated,14096,2.208,1.4968,1.166523,1783400261.491
book,2.0,elevated,14117,2.2084,1.4964,1.168693,1783400262.11
book,2.0,elevated,14106,2.2083,1.4964,1.167701,1783400262.747
book,2.0,elevated,14056,2.2079,1.4968,1.163138,1783400263.386
book,2.0,elevated,14044,2.2077,1.497,1.16195,1783400264.0
book,2.0,elevated,14037,2.2074,1.4974,1.161006,1783400264.66
book,2.0,elevated,14064,2.2078,1.4969,1.163685,1783400265.313
book,2.0,elevated,14081,2.2079,1.4968,1.165238,1783400265.959
book,2.0,elevated,14068,2.208,1.4967,1.164277,1783400266.616
book,2.0,elevated,14071,2.208,1.4968,1.164461,1783400267.227
book,2.0,elevated,14071,2.2421,1.493,1.200705,1783400268.201
book,2.0,elevated,14046,2.2421,1.4929,1.198575,1783400268.827
book,2.0,elevated,14051,2.2419,1.4931,1.198859,1783400269.48
book,2.0,elevated,14048,2.2419,1.4931,1.198558,1783400270.112
book,2.0,elevated,14056,2.242,1.493,1.199386,1783400270.752
book,2.0,elevated,14055,2.2419,1.4931,1.19917,1783400271.367
book,2.0,elevated,14063,2.242,1.493,1.199928,1783400272.015
book,2.0,elevated,14060,2.2421,1.4929,1.199791,1783400272.642
book,2.0,elevated,14069,2.2421,1.4929,1.200585,1783400273.264
book,2.0,elevated,14077,2.2421,1.4929,1.201279,1783400273.903
book,2.0,elevated,14055,2.2179,1.4958,1.173632,1783400274.849
book,2.0,elevated,14052,2.2178,1.4959,1.173252,1783400275.46
book,2.0,elevated,14058,2.2181,1.4956,1.174046,1783400276.118
book,2.0,elevated,14050,2.2178,1.4959,1.173113,1783400276.734
book,2.0,elevated,14058,2.218,1.4957,1.173978,1783400277.366
book,2.0,elevated,14046,2.2178,1.4959,1.172751,1783400278.006
book,2.0,elevated,14036,2.2178,1.4959,1.171921,1783400278.632
book,2.0,elevated,14048,2.2179,1.4958,1.173002,1783400279.263
book,2.0,elevated,14027,2.2177,1.496,1.171074,1783400279.904
book,2.0,elevated,14046,2.2179,1.4958,1.172858,1783400280.536
book,2.0,elevated,14042,2.2313,1.483,1.186779,1783400281.491
book,2.0,elevated,14051,2.2314,1.4829,1.187596,1783400282.104
book,2.0,elevated,14049,2.2311,1.4832,1.18717,1783400282.736
book,2.0,elevated,14038,2.2313,1.483,1.186383,1783400283.376
book,2.0,elevated,14048,2.2314,1.483,1.187317,1783400283.996
book,2.0,elevated,14056,2.2315,1.4829,1.188097,1783400284.637
book,2.0,elevated,14036,2.2312,1.4831,1.18612,1783400285.266
book,2.0,elevated,14054,2.2315,1.4828,1.187961,1783400285.912
book,2.0,elevated,14054,2.2314,1.4829,1.187871,1783400286.526
book,2.0,elevated,14064,2.2315,1.4828,1.188845,1783400287.144
book,2.0,elevated,14027,2.2356,1.4663,1.190059,1783400288.092
book,2.0,elevated,14049,2.236,1.4659,1.192362,1783400288.685
book,2.0,elevated,14054,2.2359,1.466,1.19261,1783400289.302
book,2.0,elevated,14055,2.2361,1.4658,1.192947,1783400289.938
book,2.0,elevated,14048,2.236,1.4659,1.192263,1783400290.572
